,molecular mass,mlogp,tpsa,HAccept,HDon,nrotate,carboxylic acid,carboxylate,ester,ether,alcohol,amide,primary amine,secondary amine,4 valenced nitrogen,tertiary amine,keton,cyanide,epoxide,sulfonyl,cyclohexane,piperidine,pyrrolidine,benzene,Methoxybenzene,methylaniline,Phenethylamine,pyridine,pyrrole,fluorine,lat1,lacc,6 atom ring,common atoms in fused 6 atom rings,opioid feature
0,357.79424,0.0588000000000024,72.03,7,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
0,90.07794,-1.3221,60.69,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,89.09318,-1.3557,66.48,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,352.86054,2.9231,21.75,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,1
0,554.64276,0.280300000000008,108.56,11,2,11,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,4,0,1
0,420.5190632,4.6216,69.72,5,1,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,0,0,1,0,0,1,0,1,4,0,0
0,257.37062,3.048,23.47,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,2,4,7,1
0,341.42582,1.1867,111.21,7,3,7,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0
0,308.76492,1.7029,39.33,4,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,1
0,379.87928,4.78020000000001,43.7,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,2,2,0,1
0,270.39252,3.2671,15.27,2,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,0,1
0,206.32556,2.0112,40.46,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,538.45638,-1.7038,220.76,12,7,10,2,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,1,3,0,0
0,718.6138,-2.08819999999999,290.68,16,9,15,2,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,2,4,0,0
0,131.17292,-0.3295,66.48,3,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,507.5284864,2.4931,131,9,5,10,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,2,0,5,3,0,0
0,382.45284,2.0864,118.97,6,4,11,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,2,0,0
0,229.2131232,-0.0640999999999992,60.15,6,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0
0,337.45528,4.5019,43.7,3,1,6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,3,0,0
0,415.5241432,2.972,47.97,6,1,7,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0,2,3,0,0
0,300.78436,0.5818,64.52,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,88.14818,1.1689,20.23,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,300.30924,0.0323999999999992,118.97,6,5,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,1,2,0,0
0,423.6157,4.0727,76.55,5,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0
0,433.5146064,2.92,47.97,7,1,7,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,2,1,1,0,0,0,2,0,2,3,0,0
0,413.53638,0.607600000000004,80.82,7,2,10,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0
0,443.4331232,-0.248899999999994,104.88,10,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,3,0,0
0,359.3451064,-0.8799,127.17,8,5,5,2,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0
0,424.5143632,1.2666,92.41,8,3,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,3,2,0
0,373.79364,-0.826299999999996,92.26,8,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
0,389.79304,-1.8539,112.49,9,2,3,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
0,451.3941328,2.0378,93.19,10,1,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,4,0,0,2,0,1
0,220.22458,-0.2773,87.74,5,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,415.4247832,-3.3029,111.36,12,2,7,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,213.23854,-1.3868,65.35,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,1024.17796,-4.48970000000003,404.49,24,16,20,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0,12,2,0,0
0,67.0892,0.6011,26.02,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,500.67658,4.455,89.02,7,2,8,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,2,1,1,1,0,0,0,0,2,3,0,0
0,433.93326,2.0272,71.59,6,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,3,0,0
0,420.8154496,3.2372,50.77,8,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,3,0,1
0,460.8793096,4.0174,50.77,8,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,3,3,0,1
0,474.7868392,3.7796,50.77,11,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,6,0,0,3,0,1
0,555.4624224,4.9859,93.39,13,0,8,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2,1,0,0,0,0,7,0,2,3,0,0
0,366.47658,3.0352,55.73,4,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,3,2,0
0,463.999,3.7781,39.18,5,0,4,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,1,2,0,1,1,0,1,0,0,4,3,0,1
0,390.43838,0.107800000000004,84.06,8,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,0,0
0,413.47502,0.477300000000004,78.07,8,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,3,2,0
0,368.46932,3.7518,64.96,5,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0
0,84.93258,1.4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,219.19346,-0.7964,81.95,5,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,2,0
0,444.4178832,-0.0969999999999964,95.5,10,1,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,3,0,0
0,460.57458,-0.633099999999993,90.1,9,2,5,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,4,2,1
0,398.4953,2.1059,63.19,6,1,7,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,3,3,2,0
0,717.27994,3.32030000000001,100.21,12,0,12,0,0,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,1,4,0,2
0,531.43092,2.2594,69.67,8,0,8,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,3,0,2
0,221.297,3.7334,12.03,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,3,2,0
0,369.32854,3.5233,35.5,3,1,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0
0,432.4388296,1.6671,71,9,2,6,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,0,3,0,2,3,0,1
0,414.45978,0.127600000000006,106.84,8,2,8,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,1
0,461.50968,0.134800000000003,117.45,8,4,5,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,1,0,0,0,5,5,7,1
0,547.62052,0.0172000000000038,178.14,11,5,8,0,0,0,1,3,1,0,0,0,1,0,0,0,1,0,1,0,1,2,0,1,0,0,0,0,5,4,7,1
0,365.40086,2.1689,102.62,7,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,2,4,7,1
0,461.46178,-1.8514,152.31,10,5,3,1,0,0,3,4,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,2,5,7,1
0,461.46178,-1.8514,152.31,10,5,3,1,0,0,3,4,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,2,5,7,1
0,370.83276,0.546200000000002,68.79,6,2,4,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0
0,401.4313632,-0.453799999999997,88.43,8,2,4,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,1,1,1,2,0,0,0,1,0,4,3,2,2
0,379.40914,1.0806,97.22,7,2,6,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,3,3,0,0
0,417.9124,3.5999,100.61,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,5,3,2,0
0,406.5189232,3.7834,39.33,5,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,2,0,1
0,387.17158,-1.6192,145.44,8,4,7,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,0
0,268.26584,-2.1655,139.2,7,6,7,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,1,0,0
0,386.23142,2.2706,76.55,5,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,3,0,0
0,415.44292,3.3057,128.45,8,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,1,0,0,0,0,3,0,0
0,417.54324,3.8563,47.97,5,1,9,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,2,4,2,1
0,457.4913496,2.3779,76.79,9,1,11,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,3,0,2,3,0,1
0,481.5127496,2.7664,76.79,9,1,9,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,2,0,2,0,1,0,3,0,2,4,2,1
0,471.5146296,4.445,56.76,8,1,9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,1,1,1,0,3,0,4,4,2,0
0,398.36976,3.2481,38.74,4,1,6,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,3,0,1
0,434.42346,4.2052,58.97,5,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,3,0,1
0,412.39634,3.6382,38.74,4,1,7,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,3,0,1
0,521.5982096,3.866,97.02,10,1,8,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,1,0,1,0,3,0,1,4,0,1
0,397.81834,-1.87749999999999,99.96,9,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
0,941.1322,3.38740000000002,154.96,16,0,10,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,6,7,4,2
0,455.4324096,2.6315,80.82,10,1,7,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,3,0,2,4,0,0
0,296.319,-1.3853,139.2,7,6,9,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4,1,0,0
0,476.56408,1.9757,85.63,7,2,7,0,0,0,2,2,1,0,0,0,1,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,4,4,7,1
0,562.70628,-0.31239999999999,124.76,11,3,10,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,4,4,0,1
0,495.01634,1.5145,86.27,8,1,9,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,3,2,0,1
0,193.2423,1.639,55.48,3,2,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0
0,213.2966,3.3744,52.49,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0
0,261.2732,0.3739,81.95,5,2,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,2,2,0
0,477.60018,1.2975,172.04,9,7,13,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,2,2,0,0
0,624.76576,5.39220000000001,72.86,8,1,10,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,4,6,0,2,0,0,0,0,4,6,4,2
0,320.3883,1.427,73.55,5,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,3,0,0
0,128.2551,3.7569,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
0,413.5497,2.8753,70.95,5,3,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,3,1,0,1,2,0,1,0,0,0,0,2,6,17,0
0,589.67382,0.0179000000000039,170.33,11,6,5,1,0,0,4,4,0,0,1,0,0,0,0,0,0,3,1,0,1,2,0,1,0,0,0,0,2,7,17,0
0,304.83758,3.4844,15.27,2,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,0,1
0,270.71364,2.2226,44.29,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0
0,273.32696,1.3195,50.72,4,2,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,2,0,0
0,148.20498,0.738,24.06,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0
0,287.31048,-0.221300000000001,81.95,5,3,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,1,1,0,1,2,0,1,0,0,0,0,2,4,7,0
0,440.57504,4.0076,74.97,6,1,14,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,2,0,0,0,0,3,2,0,0
0,933.1273,-0.336999999999993,298.14,18,12,13,0,0,0,6,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,6,4,0
0,295.37554,3.1829,21.7,3,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,2,4,7,1
0,114.22852,3.3668,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
0,398.84616,-0.539899999999996,117.84,8,3,8,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,505.4959864,2.9294,109.84,10,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,2,0,2,0,0,5,2,0
0,855.017,0.931500000000006,235.68,16,8,6,0,0,0,8,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,7,4,0
0,855.017,0.933100000000005,235.68,16,8,7,0,0,0,8,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,7,4,0
0,375.46526,-1.0197,94.47,8,1,6,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
0,271.74146,3.1871,21.26,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,0,0
0,281.34896,2.7208,41.49,3,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,3,0,0
0,295.37554,3.063,32.7,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,3,0,1
0,285.76804,3.5293,12.47,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,0,1
0,265.6626496,1.3445,27.3,6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0
0,264.32174,3.3824,47.28,3,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,0
0,396.83028,-0.539899999999996,117.84,8,2,8,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,487.42142,2.1401,79.79,6,2,6,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4,2,0
0,106.165,2.8326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,301.33706,0.120899999999999,73.16,5,2,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,1,0,1,2,0,1,0,0,0,0,2,4,7,1
0,472.57868,3.0942,67.02,7,1,4,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,2,3,0,0
0,480.46182,-1.2992,167.53,11,5,7,1,0,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,7,0
0,406.42788,3.1323,77.38,6,1,6,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,4,0
0,186.25296,-1.1642,8.88,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,482.1930396,0.9178,93.98,9,4,8,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,2,0,0
0,406.4494232,3.4521,98.74,6,4,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,1,1,3,0,0
0,368.46932,2.9699,98.74,5,4,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,2,2,0,0
0,392.44766,2.3488,107.97,6,4,8,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,1,1,3,2,0
0,523.45682,3.299,74.83,7,1,8,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,5,4,0,1
0,408.89904,3.3715,96.19,6,2,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,3,2,0,0
0,514.0834008,4.9418,40.46,21,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
0,369.4541632,2.9147,76.99,7,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,3,1,0,1
0,426.5054832,1.8211,109.25,9,2,8,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,2,1,0,1
0,376.8555832,1.0211,41.98,6,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0
0,381.42172,2.951,80.18,6,1,9,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,0,0
0,414.3870896,-0.562799999999995,69.87,11,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,2,0,0
0,243.3871,4.75550000000001,3.24,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,3,0,1
0,357.4616232,4.56980000000001,32.7,4,1,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,2,2,0,1
0,221.022102,0.1192,69.72,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,431.2007732,-0.490499999999999,96.78,7,4,7,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0
0,491.3422432,2.1393,78.02,8,1,7,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,1,0,2,4,2,0
0,533.6004832,-0.231999999999993,128.94,12,3,9,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0
0,314.4617,4.387,40.46,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,4,0
0,42.07974,1.4163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,179.21572,1.2489,55.48,3,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
0,155.28044,2.5647,12.03,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,154.12014,-1.181,80.92,4,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0
0,416.3781,-1.8571,160.07,9,6,3,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,4,2,0
0,296.3669,0.579500000000002,48.56,5,1,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0
0,321.33,0.854300000000001,65.99,6,1,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,3,2,0
0,407.41924,0.031300000000003,122.65,8,2,5,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,2,1
0,302.2357,-1.8707,130.61,7,5,1,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,3,2,0
0,399.9568,4.0181,36.53,4,1,9,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,3,4,0
0,376.1887,-1.0579,136.4,7,5,5,2,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0
0,353.3503432,-0.260999999999996,117.59,8,3,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,3,0,0
0,383.3515064,0.0771000000000033,117.59,9,3,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,3,0,0
0,395.3870232,-0.245999999999996,126.82,9,3,7,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,3,0,0
0,347.2369,0.9893,64.96,5,2,6,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,1,0,0
0,597.89124,6.71980000000001,62.16,6,0,9,0,0,2,0,0,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,7,5,4,0
0,355.3662232,-0.120099999999998,80.82,8,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0
0,228.24328,1.8396,60.69,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0
0,451.4901,1.6661,129.87,9,2,12,1,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4,1,0,0,0,0,0,0,2,0,0
0,463.78734,4.0537,50.77,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,3,3,0,0
0,458.55378,1.7098,118.04,8,2,6,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,3,0,0,0,0,0,0,3,2,0
0,477.5687064,5.02000000000001,38.74,6,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,3,4,0,0
0,319.37878,-0.142299999999999,68.2,6,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,284.35136,-0.0952999999999984,107.97,6,4,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,421.4475,2.4519,126.68,9,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,2,0,0
